==========================================
K-Test for Random Sampling Configuration
==========================================
Total experiments: 28
Datasets: cifar10 cifar100
Blocks: ConvNNAttention
K values: 1 2 3 4 5 6 7 8 9 10 11 12 16 25
Learning rate: 1e-4
==========================================

[1/28] Dataset=cifar10 | K=1 | Block=ConvNNAttention
Output: ./Final_Output/K_test_correct_random/ViT-Tiny-CIFAR10/ConvNNAttention_Random_K1_NS32_s42
Files already downloaded and verified
Files already downloaded and verified
Model: VIT ConvNNAttention
Total Parameters: 5481610
Trainable Parameters: 5481610
   - Trainable Parameters: 5.48161000 M
Model Complexity (Profiler):
   - GFLOPs: 2.03378938
   - Trainable Parameters: 5.48161000 M
[Epoch 001] Time: 19.9183s | [Train] Loss: 2.38003699 Accuracy: Top1: 10.0446%, Top5: 49.8390% | [Test] Loss: 2.34667221 Accuracy: Top1: 9.9121%, Top5: 49.8535%
Files already downloaded and verified
Files already downloaded and verified
Model: VIT ConvNNAttention
Total Parameters: 5506954
Trainable Parameters: 5506954
   - Trainable Parameters: 5.50695400 M
Model Complexity (Profiler):
   - GFLOPs: 2.03878214
   - Trainable Parameters: 5.50695400 M
[Epoch 001] Time: 43.9049s | [Train] Loss: 1.80366542 Accuracy: Top1: 33.8644%, Top5: 84.0342% | [Test] Loss: 1.64003434 Accuracy: Top1: 41.7578%, Top5: 88.3398%
[Epoch 002] Time: 43.0414s | [Train] Loss: 1.56223844 Accuracy: Top1: 42.6818%, Top5: 90.1566% | [Test] Loss: 1.49610888 Accuracy: Top1: 45.6641%, Top5: 91.0840%
[Epoch 003] Time: 43.0892s | [Train] Loss: 1.46538066 Accuracy: Top1: 46.3855%, Top5: 91.9611% | [Test] Loss: 1.46060427 Accuracy: Top1: 46.7285%, Top5: 91.8066%
[Epoch 004] Time: 42.9694s | [Train] Loss: 1.39748705 Accuracy: Top1: 49.0633%, Top5: 92.6989% | [Test] Loss: 1.37443328 Accuracy: Top1: 49.6973%, Top5: 93.2520%
[Epoch 005] Time: 42.9638s | [Train] Loss: 1.33600221 Accuracy: Top1: 51.3333%, Top5: 93.6794% | [Test] Loss: 1.35567164 Accuracy: Top1: 51.7773%, Top5: 93.0957%
[Epoch 006] Time: 43.0159s | [Train] Loss: 1.30687119 Accuracy: Top1: 52.4924%, Top5: 94.0932% | [Test] Loss: 1.25098421 Accuracy: Top1: 54.4141%, Top5: 94.8340%
[Epoch 007] Time: 43.0560s | [Train] Loss: 1.25938461 Accuracy: Top1: 54.3794%, Top5: 94.6508% | [Test] Loss: 1.20003408 Accuracy: Top1: 56.2012%, Top5: 95.6934%
[Epoch 008] Time: 42.9829s | [Train] Loss: 1.21790370 Accuracy: Top1: 55.8837%, Top5: 95.0008% | [Test] Loss: 1.22310117 Accuracy: Top1: 56.2305%, Top5: 95.0195%
[Epoch 009] Time: 43.0674s | [Train] Loss: 1.19020263 Accuracy: Top1: 56.6291%, Top5: 95.5022% | [Test] Loss: 1.17970696 Accuracy: Top1: 57.4512%, Top5: 95.7520%
[Epoch 010] Time: 43.0228s | [Train] Loss: 1.16217384 Accuracy: Top1: 57.8599%, Top5: 95.6700% | [Test] Loss: 1.13847757 Accuracy: Top1: 58.1836%, Top5: 95.7031%
[Epoch 011] Time: 43.0685s | [Train] Loss: 1.14066492 Accuracy: Top1: 58.8078%, Top5: 95.8147% | [Test] Loss: 1.15172743 Accuracy: Top1: 58.6719%, Top5: 95.5664%
[Epoch 012] Time: 43.2522s | [Train] Loss: 1.11976845 Accuracy: Top1: 59.7301%, Top5: 95.9634% | [Test] Loss: 1.10636320 Accuracy: Top1: 59.5410%, Top5: 96.3672%
[Epoch 013] Time: 42.9776s | [Train] Loss: 1.09249673 Accuracy: Top1: 60.3587%, Top5: 96.3931% | [Test] Loss: 1.10761777 Accuracy: Top1: 60.1172%, Top5: 96.2988%
[Epoch 014] Time: 43.0133s | [Train] Loss: 1.07647066 Accuracy: Top1: 61.1280%, Top5: 96.4872% | [Test] Loss: 1.07788456 Accuracy: Top1: 60.6641%, Top5: 96.5820%
[Epoch 015] Time: 42.9599s | [Train] Loss: 1.04802622 Accuracy: Top1: 62.1165%, Top5: 96.6466% | [Test] Loss: 1.13476020 Accuracy: Top1: 59.5996%, Top5: 95.7910%
[Epoch 016] Time: 43.0200s | [Train] Loss: 1.02667488 Accuracy: Top1: 63.0118%, Top5: 96.7670% | [Test] Loss: 1.04575698 Accuracy: Top1: 62.3633%, Top5: 96.7285%
[Epoch 017] Time: 43.0239s | [Train] Loss: 1.01151631 Accuracy: Top1: 63.6794%, Top5: 96.9141% | [Test] Loss: 1.03207287 Accuracy: Top1: 63.3496%, Top5: 96.8359%
[Epoch 018] Time: 43.0853s | [Train] Loss: 0.99206402 Accuracy: Top1: 64.2638%, Top5: 97.0197% | [Test] Loss: 1.00106013 Accuracy: Top1: 64.1992%, Top5: 96.7773%
[Epoch 019] Time: 43.0582s | [Train] Loss: 0.97435595 Accuracy: Top1: 65.1232%, Top5: 97.2903% | [Test] Loss: 1.00739473 Accuracy: Top1: 64.1113%, Top5: 97.1777%
[Epoch 020] Time: 43.0277s | [Train] Loss: 0.96681937 Accuracy: Top1: 65.2160%, Top5: 97.1971% | [Test] Loss: 0.97935320 Accuracy: Top1: 64.5703%, Top5: 97.2461%
[Epoch 021] Time: 43.0033s | [Train] Loss: 0.94959293 Accuracy: Top1: 65.9993%, Top5: 97.3880% | [Test] Loss: 0.95451664 Accuracy: Top1: 64.7656%, Top5: 97.4414%
[Epoch 022] Time: 42.9518s | [Train] Loss: 0.93215981 Accuracy: Top1: 66.5597%, Top5: 97.5526% | [Test] Loss: 0.95118074 Accuracy: Top1: 66.4258%, Top5: 97.3828%
[Epoch 023] Time: 42.9987s | [Train] Loss: 0.91766873 Accuracy: Top1: 67.0312%, Top5: 97.5359% | [Test] Loss: 0.96932832 Accuracy: Top1: 65.4102%, Top5: 97.1289%
[Epoch 024] Time: 42.9852s | [Train] Loss: 0.90551420 Accuracy: Top1: 67.5355%, Top5: 97.6276% | [Test] Loss: 0.93261199 Accuracy: Top1: 66.4258%, Top5: 97.2266%
[Epoch 025] Time: 43.0314s | [Train] Loss: 0.88237816 Accuracy: Top1: 68.3454%, Top5: 97.7551% | [Test] Loss: 0.92717972 Accuracy: Top1: 66.8652%, Top5: 97.4219%
[Epoch 026] Time: 42.9953s | [Train] Loss: 0.87768611 Accuracy: Top1: 68.4395%, Top5: 97.8671% | [Test] Loss: 0.93449561 Accuracy: Top1: 66.9043%, Top5: 97.6660%
[Epoch 027] Time: 43.0573s | [Train] Loss: 0.86572718 Accuracy: Top1: 69.1303%, Top5: 97.8213% | [Test] Loss: 0.88972220 Accuracy: Top1: 68.0762%, Top5: 97.7246%
[Epoch 028] Time: 43.3459s | [Train] Loss: 0.85092213 Accuracy: Top1: 69.4065%, Top5: 98.0042% | [Test] Loss: 0.87471805 Accuracy: Top1: 68.6328%, Top5: 97.6758%
[Epoch 029] Time: 43.0406s | [Train] Loss: 0.83622321 Accuracy: Top1: 69.8398%, Top5: 98.1354% | [Test] Loss: 0.89942207 Accuracy: Top1: 67.9883%, Top5: 97.8418%
[Epoch 030] Time: 42.9504s | [Train] Loss: 0.82270692 Accuracy: Top1: 70.4173%, Top5: 98.1138% | [Test] Loss: 0.85378911 Accuracy: Top1: 69.9902%, Top5: 97.8320%
[Epoch 031] Time: 43.0514s | [Train] Loss: 0.81272546 Accuracy: Top1: 70.9642%, Top5: 98.2015% | [Test] Loss: 0.87198064 Accuracy: Top1: 69.0430%, Top5: 97.7734%
[Epoch 032] Time: 43.0755s | [Train] Loss: 0.79872016 Accuracy: Top1: 71.3198%, Top5: 98.2569% | [Test] Loss: 0.86747642 Accuracy: Top1: 69.4336%, Top5: 97.6270%
[Epoch 033] Time: 43.1533s | [Train] Loss: 0.79639609 Accuracy: Top1: 71.4959%, Top5: 98.3574% | [Test] Loss: 0.86031183 Accuracy: Top1: 69.7754%, Top5: 97.8125%
[Epoch 034] Time: 42.9975s | [Train] Loss: 0.78090288 Accuracy: Top1: 72.1823%, Top5: 98.3179% | [Test] Loss: 0.84032178 Accuracy: Top1: 70.4883%, Top5: 98.0078%
[Epoch 035] Time: 43.1983s | [Train] Loss: 0.77963105 Accuracy: Top1: 72.2903%, Top5: 98.3375% | [Test] Loss: 0.84832772 Accuracy: Top1: 70.1172%, Top5: 97.9102%
[Epoch 036] Time: 43.0549s | [Train] Loss: 0.76421490 Accuracy: Top1: 72.3681%, Top5: 98.3988% | [Test] Loss: 0.83253019 Accuracy: Top1: 70.5469%, Top5: 98.0371%
[Epoch 037] Time: 42.9891s | [Train] Loss: 0.75273763 Accuracy: Top1: 73.1250%, Top5: 98.5348% | [Test] Loss: 0.83267321 Accuracy: Top1: 71.1035%, Top5: 98.0859%
[Epoch 038] Time: 43.0501s | [Train] Loss: 0.73915776 Accuracy: Top1: 73.6264%, Top5: 98.5977% | [Test] Loss: 0.81782233 Accuracy: Top1: 72.0801%, Top5: 98.1641%
[Epoch 039] Time: 43.0980s | [Train] Loss: 0.72721037 Accuracy: Top1: 73.9062%, Top5: 98.6404% | [Test] Loss: 0.80164584 Accuracy: Top1: 71.8164%, Top5: 98.2227%
[Epoch 040] Time: 43.0962s | [Train] Loss: 0.71648530 Accuracy: Top1: 74.3140%, Top5: 98.7225% | [Test] Loss: 0.81692495 Accuracy: Top1: 71.5918%, Top5: 97.9980%
[Epoch 041] Time: 43.0326s | [Train] Loss: 0.71107350 Accuracy: Top1: 74.4499%, Top5: 98.7062% | [Test] Loss: 0.81247351 Accuracy: Top1: 71.8359%, Top5: 98.4473%
[Epoch 042] Time: 42.9711s | [Train] Loss: 0.70219302 Accuracy: Top1: 74.7644%, Top5: 98.6946% | [Test] Loss: 0.80494737 Accuracy: Top1: 71.9141%, Top5: 98.1641%
[Epoch 043] Time: 42.9873s | [Train] Loss: 0.70090740 Accuracy: Top1: 74.8497%, Top5: 98.8062% | [Test] Loss: 0.76854613 Accuracy: Top1: 73.1152%, Top5: 98.2324%
[Epoch 044] Time: 43.0147s | [Train] Loss: 0.68345856 Accuracy: Top1: 75.5612%, Top5: 98.8014% | [Test] Loss: 0.78130143 Accuracy: Top1: 72.8906%, Top5: 98.2715%
[Epoch 045] Time: 42.9512s | [Train] Loss: 0.68252808 Accuracy: Top1: 75.4875%, Top5: 98.8516% | [Test] Loss: 0.80092922 Accuracy: Top1: 71.8555%, Top5: 98.0664%
[Epoch 046] Time: 42.9627s | [Train] Loss: 0.67082888 Accuracy: Top1: 75.9530%, Top5: 98.7863% | [Test] Loss: 0.77067739 Accuracy: Top1: 73.2910%, Top5: 98.5840%
[Epoch 047] Time: 43.0204s | [Train] Loss: 0.66149397 Accuracy: Top1: 76.1312%, Top5: 98.8636% | [Test] Loss: 0.79260506 Accuracy: Top1: 72.6270%, Top5: 98.3105%
[Epoch 048] Time: 43.0937s | [Train] Loss: 0.65748268 Accuracy: Top1: 76.3249%, Top5: 98.9760% | [Test] Loss: 0.81546745 Accuracy: Top1: 71.8164%, Top5: 98.2617%
[Epoch 049] Time: 43.4091s | [Train] Loss: 0.64632899 Accuracy: Top1: 76.7506%, Top5: 99.0234% | [Test] Loss: 0.77493315 Accuracy: Top1: 72.7930%, Top5: 98.3496%
[Epoch 050] Time: 43.0730s | [Train] Loss: 0.63640151 Accuracy: Top1: 77.0480%, Top5: 99.0493% | [Test] Loss: 0.76855895 Accuracy: Top1: 74.0137%, Top5: 98.3203%
[Epoch 051] Time: 42.9715s | [Train] Loss: 0.62317978 Accuracy: Top1: 77.7400%, Top5: 99.0972% | [Test] Loss: 0.75299594 Accuracy: Top1: 74.4238%, Top5: 98.5059%
[Epoch 052] Time: 43.0387s | [Train] Loss: 0.62636643 Accuracy: Top1: 77.5159%, Top5: 99.1450% | [Test] Loss: 0.73820152 Accuracy: Top1: 74.2383%, Top5: 98.6133%
[Epoch 053] Time: 42.9851s | [Train] Loss: 0.61880107 Accuracy: Top1: 77.7762%, Top5: 99.1087% | [Test] Loss: 0.73699587 Accuracy: Top1: 74.5117%, Top5: 98.5254%
[Epoch 054] Time: 43.0080s | [Train] Loss: 0.60756381 Accuracy: Top1: 78.2047%, Top5: 99.2247% | [Test] Loss: 0.74331782 Accuracy: Top1: 74.4336%, Top5: 98.4668%
[Epoch 055] Time: 43.0925s | [Train] Loss: 0.60593111 Accuracy: Top1: 78.3103%, Top5: 99.1729% | [Test] Loss: 0.75028221 Accuracy: Top1: 74.8730%, Top5: 98.5547%
[Epoch 056] Time: 43.0669s | [Train] Loss: 0.59549717 Accuracy: Top1: 78.5300%, Top5: 99.2064% | [Test] Loss: 0.75219159 Accuracy: Top1: 74.3848%, Top5: 98.4180%
[Epoch 057] Time: 42.9555s | [Train] Loss: 0.58089180 Accuracy: Top1: 79.1382%, Top5: 99.2024% | [Test] Loss: 0.73781381 Accuracy: Top1: 73.9746%, Top5: 98.6133%
[Epoch 058] Time: 43.0521s | [Train] Loss: 0.57950438 Accuracy: Top1: 79.3096%, Top5: 99.2566% | [Test] Loss: 0.74826889 Accuracy: Top1: 73.9258%, Top5: 98.6328%
[Epoch 059] Time: 42.9701s | [Train] Loss: 0.56433460 Accuracy: Top1: 79.5623%, Top5: 99.3244% | [Test] Loss: 0.73073661 Accuracy: Top1: 75.2246%, Top5: 98.5352%
[Epoch 060] Time: 43.0380s | [Train] Loss: 0.56618132 Accuracy: Top1: 79.6875%, Top5: 99.2459% | [Test] Loss: 0.72125306 Accuracy: Top1: 75.2734%, Top5: 98.7598%
[Epoch 061] Time: 42.9631s | [Train] Loss: 0.55204704 Accuracy: Top1: 80.0937%, Top5: 99.3264% | [Test] Loss: 0.70406873 Accuracy: Top1: 76.0156%, Top5: 98.6719%
[Epoch 062] Time: 43.0589s | [Train] Loss: 0.54782177 Accuracy: Top1: 80.1463%, Top5: 99.4021% | [Test] Loss: 0.73397296 Accuracy: Top1: 74.9121%, Top5: 98.7012%
[Epoch 063] Time: 42.9738s | [Train] Loss: 0.54386253 Accuracy: Top1: 80.4815%, Top5: 99.3383% | [Test] Loss: 0.70902466 Accuracy: Top1: 75.7812%, Top5: 98.7402%
[Epoch 064] Time: 42.9701s | [Train] Loss: 0.53934975 Accuracy: Top1: 80.5820%, Top5: 99.4081% | [Test] Loss: 0.71551577 Accuracy: Top1: 75.8398%, Top5: 98.5547%
[Epoch 065] Time: 42.9560s | [Train] Loss: 0.53105223 Accuracy: Top1: 80.9666%, Top5: 99.3822% | [Test] Loss: 0.72030766 Accuracy: Top1: 75.9277%, Top5: 98.5938%
[Epoch 066] Time: 42.9978s | [Train] Loss: 0.51764956 Accuracy: Top1: 81.2484%, Top5: 99.5237% | [Test] Loss: 0.70508708 Accuracy: Top1: 75.9961%, Top5: 98.7305%
[Epoch 067] Time: 43.0297s | [Train] Loss: 0.51735376 Accuracy: Top1: 81.3062%, Top5: 99.4380% | [Test] Loss: 0.70634779 Accuracy: Top1: 75.6055%, Top5: 98.8281%
[Epoch 068] Time: 43.0167s | [Train] Loss: 0.51467550 Accuracy: Top1: 81.6271%, Top5: 99.4699% | [Test] Loss: 0.70381652 Accuracy: Top1: 76.2305%, Top5: 98.7402%
[Epoch 069] Time: 43.0490s | [Train] Loss: 0.50628162 Accuracy: Top1: 81.6721%, Top5: 99.4739% | [Test] Loss: 0.71490367 Accuracy: Top1: 76.1426%, Top5: 98.6426%
[Epoch 070] Time: 43.0407s | [Train] Loss: 0.49667385 Accuracy: Top1: 82.1500%, Top5: 99.4798% | [Test] Loss: 0.68843514 Accuracy: Top1: 77.0020%, Top5: 98.6426%
[Epoch 071] Time: 42.9445s | [Train] Loss: 0.49152735 Accuracy: Top1: 82.2529%, Top5: 99.4918% | [Test] Loss: 0.69628755 Accuracy: Top1: 76.3965%, Top5: 98.7988%
[Epoch 072] Time: 42.9715s | [Train] Loss: 0.48124841 Accuracy: Top1: 82.6570%, Top5: 99.5257% | [Test] Loss: 0.70698881 Accuracy: Top1: 76.5625%, Top5: 98.8184%
[Epoch 073] Time: 43.1153s | [Train] Loss: 0.47500741 Accuracy: Top1: 82.8117%, Top5: 99.5771% | [Test] Loss: 0.72857230 Accuracy: Top1: 76.1426%, Top5: 98.3887%
[Epoch 074] Time: 43.4403s | [Train] Loss: 0.47691771 Accuracy: Top1: 82.9668%, Top5: 99.4890% | [Test] Loss: 0.67774504 Accuracy: Top1: 77.0996%, Top5: 98.8281%
[Epoch 075] Time: 43.0955s | [Train] Loss: 0.46717458 Accuracy: Top1: 83.1633%, Top5: 99.5815% | [Test] Loss: 0.69440014 Accuracy: Top1: 77.1973%, Top5: 98.7891%
[Epoch 076] Time: 43.0207s | [Train] Loss: 0.46117951 Accuracy: Top1: 83.4925%, Top5: 99.6034% | [Test] Loss: 0.70008024 Accuracy: Top1: 76.5723%, Top5: 98.8184%
[Epoch 077] Time: 43.0980s | [Train] Loss: 0.45486985 Accuracy: Top1: 83.5567%, Top5: 99.5875% | [Test] Loss: 0.70291215 Accuracy: Top1: 76.5234%, Top5: 98.8574%
[Epoch 078] Time: 43.0229s | [Train] Loss: 0.45407796 Accuracy: Top1: 83.6559%, Top5: 99.6134% | [Test] Loss: 0.70052599 Accuracy: Top1: 77.1387%, Top5: 98.7793%
[Epoch 079] Time: 43.0047s | [Train] Loss: 0.44526689 Accuracy: Top1: 83.8094%, Top5: 99.6664% | [Test] Loss: 0.69043971 Accuracy: Top1: 77.2266%, Top5: 98.8086%
[Epoch 080] Time: 43.0750s | [Train] Loss: 0.43954779 Accuracy: Top1: 84.1829%, Top5: 99.6249% | [Test] Loss: 0.69527007 Accuracy: Top1: 77.0312%, Top5: 98.8379%
[Epoch 081] Time: 43.0431s | [Train] Loss: 0.42752768 Accuracy: Top1: 84.3511%, Top5: 99.6851% | [Test] Loss: 0.69469150 Accuracy: Top1: 77.4316%, Top5: 98.9258%
[Epoch 082] Time: 43.0391s | [Train] Loss: 0.42916809 Accuracy: Top1: 84.4324%, Top5: 99.6249% | [Test] Loss: 0.70226130 Accuracy: Top1: 77.0117%, Top5: 98.7109%
[Epoch 083] Time: 42.9997s | [Train] Loss: 0.42257865 Accuracy: Top1: 84.7258%, Top5: 99.6732% | [Test] Loss: 0.71058502 Accuracy: Top1: 76.4941%, Top5: 98.8086%
[Epoch 084] Time: 42.9806s | [Train] Loss: 0.42160736 Accuracy: Top1: 84.5564%, Top5: 99.6771% | [Test] Loss: 0.70110603 Accuracy: Top1: 77.0898%, Top5: 98.6914%
[Epoch 085] Time: 43.1217s | [Train] Loss: 0.41054747 Accuracy: Top1: 85.0267%, Top5: 99.7210% | [Test] Loss: 0.72122080 Accuracy: Top1: 76.9629%, Top5: 98.8672%
[Epoch 086] Time: 43.0087s | [Train] Loss: 0.39943578 Accuracy: Top1: 85.5839%, Top5: 99.7270% | [Test] Loss: 0.72913333 Accuracy: Top1: 76.4648%, Top5: 98.5938%
[Epoch 087] Time: 43.0409s | [Train] Loss: 0.39875837 Accuracy: Top1: 85.5556%, Top5: 99.7369% | [Test] Loss: 0.73301805 Accuracy: Top1: 77.1875%, Top5: 98.6914%
[Epoch 088] Time: 43.0837s | [Train] Loss: 0.39550438 Accuracy: Top1: 85.6900%, Top5: 99.7628% | [Test] Loss: 0.71946565 Accuracy: Top1: 77.1289%, Top5: 98.7305%
[Epoch 089] Time: 43.0357s | [Train] Loss: 0.38875143 Accuracy: Top1: 85.8386%, Top5: 99.7509% | [Test] Loss: 0.71709611 Accuracy: Top1: 78.1055%, Top5: 98.5938%
[Epoch 090] Time: 42.9680s | [Train] Loss: 0.38424766 Accuracy: Top1: 86.1081%, Top5: 99.7290% | [Test] Loss: 0.72161783 Accuracy: Top1: 77.5586%, Top5: 98.8281%
[Epoch 091] Time: 43.0737s | [Train] Loss: 0.38569518 Accuracy: Top1: 85.9164%, Top5: 99.7828% | [Test] Loss: 0.71742169 Accuracy: Top1: 77.5195%, Top5: 98.6914%
[Epoch 092] Time: 42.9975s | [Train] Loss: 0.37576387 Accuracy: Top1: 86.4286%, Top5: 99.7569% | [Test] Loss: 0.70416525 Accuracy: Top1: 77.7051%, Top5: 98.6719%
[Epoch 093] Time: 43.0514s | [Train] Loss: 0.36848306 Accuracy: Top1: 86.6458%, Top5: 99.7947% | [Test] Loss: 0.69117988 Accuracy: Top1: 78.1836%, Top5: 98.9746%
[Epoch 094] Time: 43.0601s | [Train] Loss: 0.36213721 Accuracy: Top1: 86.8714%, Top5: 99.8127% | [Test] Loss: 0.73768291 Accuracy: Top1: 77.1582%, Top5: 98.8184%
[Epoch 095] Time: 42.9528s | [Train] Loss: 0.35957771 Accuracy: Top1: 86.8603%, Top5: 99.7828% | [Test] Loss: 0.69517754 Accuracy: Top1: 78.0957%, Top5: 98.8379%
[Epoch 096] Time: 43.1469s | [Train] Loss: 0.35404414 Accuracy: Top1: 87.0942%, Top5: 99.8386% | [Test] Loss: 0.69494852 Accuracy: Top1: 78.1152%, Top5: 98.8574%
[Epoch 097] Time: 43.0351s | [Train] Loss: 0.34518472 Accuracy: Top1: 87.5215%, Top5: 99.8362% | [Test] Loss: 0.71842117 Accuracy: Top1: 77.9297%, Top5: 98.7305%
[Epoch 098] Time: 43.0273s | [Train] Loss: 0.34205729 Accuracy: Top1: 87.6032%, Top5: 99.8262% | [Test] Loss: 0.72283373 Accuracy: Top1: 78.0469%, Top5: 98.7012%
[Epoch 099] Time: 43.0160s | [Train] Loss: 0.33855822 Accuracy: Top1: 87.6152%, Top5: 99.8585% | [Test] Loss: 0.71779966 Accuracy: Top1: 77.7734%, Top5: 98.7988%
[Epoch 100] Time: 43.0681s | [Train] Loss: 0.33075266 Accuracy: Top1: 87.8129%, Top5: 99.8545% | [Test] Loss: 0.71100429 Accuracy: Top1: 78.3594%, Top5: 98.9160%
[Epoch 101] Time: 43.0442s | [Train] Loss: 0.32494782 Accuracy: Top1: 88.0437%, Top5: 99.8585% | [Test] Loss: 0.74550166 Accuracy: Top1: 76.9531%, Top5: 98.9160%
[Epoch 102] Time: 42.9897s | [Train] Loss: 0.32969535 Accuracy: Top1: 87.9042%, Top5: 99.8206% | [Test] Loss: 0.73112527 Accuracy: Top1: 78.4961%, Top5: 98.8672%
[Epoch 103] Time: 43.0115s | [Train] Loss: 0.31861092 Accuracy: Top1: 88.5965%, Top5: 99.8645% | [Test] Loss: 0.75345560 Accuracy: Top1: 77.9590%, Top5: 98.5547%
[Epoch 104] Time: 43.0654s | [Train] Loss: 0.31330840 Accuracy: Top1: 88.7253%, Top5: 99.8605% | [Test] Loss: 0.73346769 Accuracy: Top1: 78.3691%, Top5: 98.7891%
[Epoch 105] Time: 43.0567s | [Train] Loss: 0.31453352 Accuracy: Top1: 88.4622%, Top5: 99.8784% | [Test] Loss: 0.73486255 Accuracy: Top1: 77.9980%, Top5: 98.7695%
[Epoch 106] Time: 43.0593s | [Train] Loss: 0.30448862 Accuracy: Top1: 88.8895%, Top5: 99.8904% | [Test] Loss: 0.73306751 Accuracy: Top1: 78.2227%, Top5: 98.8867%
[Epoch 107] Time: 43.0973s | [Train] Loss: 0.30668656 Accuracy: Top1: 88.8150%, Top5: 99.8681% | [Test] Loss: 0.75543109 Accuracy: Top1: 77.8809%, Top5: 98.7793%
[Epoch 108] Time: 42.9664s | [Train] Loss: 0.29786030 Accuracy: Top1: 89.0944%, Top5: 99.8944% | [Test] Loss: 0.72288652 Accuracy: Top1: 79.1113%, Top5: 99.0918%
[Epoch 109] Time: 42.9696s | [Train] Loss: 0.29334955 Accuracy: Top1: 89.3343%, Top5: 99.8844% | [Test] Loss: 0.74032002 Accuracy: Top1: 77.9883%, Top5: 98.8867%
[Epoch 110] Time: 43.0221s | [Train] Loss: 0.28853532 Accuracy: Top1: 89.2602%, Top5: 99.8944% | [Test] Loss: 0.73356368 Accuracy: Top1: 78.2715%, Top5: 98.9355%
[Epoch 111] Time: 43.0432s | [Train] Loss: 0.28830657 Accuracy: Top1: 89.3252%, Top5: 99.9223% | [Test] Loss: 0.71642900 Accuracy: Top1: 79.0625%, Top5: 98.7695%
[Epoch 112] Time: 43.0407s | [Train] Loss: 0.28147694 Accuracy: Top1: 89.5241%, Top5: 99.9302% | [Test] Loss: 0.73625515 Accuracy: Top1: 78.9551%, Top5: 98.8965%
[Epoch 113] Time: 43.1091s | [Train] Loss: 0.28444513 Accuracy: Top1: 89.7286%, Top5: 99.9004% | [Test] Loss: 0.71567985 Accuracy: Top1: 78.7695%, Top5: 98.9355%
[Epoch 114] Time: 43.0852s | [Train] Loss: 0.27351112 Accuracy: Top1: 90.1287%, Top5: 99.9063% | [Test] Loss: 0.74119154 Accuracy: Top1: 78.8965%, Top5: 98.8770%
[Epoch 115] Time: 43.0608s | [Train] Loss: 0.26928268 Accuracy: Top1: 90.1252%, Top5: 99.9063% | [Test] Loss: 0.72276013 Accuracy: Top1: 78.9746%, Top5: 98.8184%
[Epoch 116] Time: 42.9633s | [Train] Loss: 0.26673909 Accuracy: Top1: 90.2611%, Top5: 99.9143% | [Test] Loss: 0.74289986 Accuracy: Top1: 78.8867%, Top5: 98.9355%
[Epoch 117] Time: 42.9329s | [Train] Loss: 0.26117435 Accuracy: Top1: 90.5540%, Top5: 99.9023% | [Test] Loss: 0.74643459 Accuracy: Top1: 78.7793%, Top5: 98.8672%
[Epoch 118] Time: 42.9891s | [Train] Loss: 0.26197136 Accuracy: Top1: 90.4321%, Top5: 99.9103% | [Test] Loss: 0.75191354 Accuracy: Top1: 78.8574%, Top5: 98.7598%
[Epoch 119] Time: 43.0061s | [Train] Loss: 0.25429560 Accuracy: Top1: 90.7310%, Top5: 99.9402% | [Test] Loss: 0.76000824 Accuracy: Top1: 78.7598%, Top5: 98.7012%
[Epoch 120] Time: 42.9156s | [Train] Loss: 0.25988466 Accuracy: Top1: 90.5118%, Top5: 99.9043% | [Test] Loss: 0.74229518 Accuracy: Top1: 78.2910%, Top5: 98.8672%
[Epoch 121] Time: 43.0597s | [Train] Loss: 0.24775650 Accuracy: Top1: 91.0324%, Top5: 99.9302% | [Test] Loss: 0.75437259 Accuracy: Top1: 79.1895%, Top5: 98.7988%
[Epoch 122] Time: 42.9952s | [Train] Loss: 0.24710484 Accuracy: Top1: 90.9817%, Top5: 99.9362% | [Test] Loss: 0.76437078 Accuracy: Top1: 78.7402%, Top5: 98.7598%
[Epoch 123] Time: 43.0027s | [Train] Loss: 0.24190870 Accuracy: Top1: 91.0718%, Top5: 99.9542% | [Test] Loss: 0.75556052 Accuracy: Top1: 79.4824%, Top5: 98.7988%
[Epoch 124] Time: 43.0290s | [Train] Loss: 0.23872605 Accuracy: Top1: 91.4047%, Top5: 99.9442% | [Test] Loss: 0.78370451 Accuracy: Top1: 78.4180%, Top5: 98.8086%
[Epoch 125] Time: 42.9959s | [Train] Loss: 0.23064806 Accuracy: Top1: 91.6271%, Top5: 99.9442% | [Test] Loss: 0.76756076 Accuracy: Top1: 79.5898%, Top5: 98.8086%
[Epoch 126] Time: 42.9876s | [Train] Loss: 0.23370832 Accuracy: Top1: 91.5003%, Top5: 99.9482% | [Test] Loss: 0.76591373 Accuracy: Top1: 79.1309%, Top5: 98.7988%
[Epoch 127] Time: 42.9534s | [Train] Loss: 0.22554893 Accuracy: Top1: 91.7180%, Top5: 99.9422% | [Test] Loss: 0.76748319 Accuracy: Top1: 79.7266%, Top5: 98.8379%
[Epoch 128] Time: 43.0716s | [Train] Loss: 0.22717261 Accuracy: Top1: 91.7144%, Top5: 99.9402% | [Test] Loss: 0.77226736 Accuracy: Top1: 79.4141%, Top5: 98.7207%
[Epoch 129] Time: 42.9855s | [Train] Loss: 0.22059431 Accuracy: Top1: 91.8814%, Top5: 99.9641% | [Test] Loss: 0.76615878 Accuracy: Top1: 79.5410%, Top5: 98.7793%
